owner,campaigns,lfp_campaigns
T83Q4KE2xPVXWejdGQ6pM2YtlfE3,1,0
T84RaHntEFhU9QQvJq8BAeFQM823,1,0
T874fS2l3eWR0Mpp3ftbh2Y2qW32,2,0
T89NQQbdLgbtFaZ5PyBCUbANrFF3,1,0
T89mImnq5sdrwsheUxAFlJG0Fgy2,1,1
T8An7lwAhgXvYtGbhMwtRTzMQNP2,1,0
T8AttmsmYgOGJbqnyPATlatfBVP2,1,0
T8CfP0TBAnegUrHQap4LDxTvB0B3,1,0
T8FMz6eMBONrBIm29KWstBtr74j2,1,0
T8Gn1Wdo6mRrAXbw2rtYEn2mo5e2,1,0
T8HZkLW6i2X8tQJPymak7BZne4T2,1,0
T8I3jtEmTmSioxYJa7wgY3GYsnA3,1,0
T8JCBSbtkhhCBxBp26EhXct3Obw1,5,0
T8LYzyiCB3drQCgaXZ3N9Z7QUCT2,1,0
T8Lc5I2Ka4U866Q4iFdLDmXR2AL2,1,0
T8MDIEISPgRKlJ1b58wsA4pz4O23,2,0
T8MHNpF8bGQ4Bly0CtizlBwoHJq2,1,1
T8N4ZZJRUqNXRreA3ooXIZTzlh82,1,0
T8NwouBGUpdvg3Gpq9PG5C2xyRl1,2,0
T8Oy0KVj00fxX1qbBekgVvxuG1F3,1,0
T8UW1F9Xx3bghvmlqBxJQbB2zlN2,14,0
T8WZEhuVsQOEKnWu2WQWs04O9Jp2,1,0
T8WgAGg4QLctsGYSTCCTi3wbkem1,2,0
T8XMZey7Yrcj0HQPclFAKwQsbHL2,3,0
T8XRkAgaBETP0uPbWNNKGbNQ3Jm2,1,0
T8Xeap98d4cBkBbM2mm3j7JFaLh1,1,1
T8ZRTn8n1NQYDQO0Mlz99kEFe693,1,0
T8cVHuqgZxRqvq9qoPPMtEqhtAt1,1,0
T8cz9MqLWid5kNArcdiNDs4w2jf2,2,0
T8fxlP1orqbdnBLAkn76lMrsqA42,1,0
T8gKiQWD63cvNVP2axTE6lsnMOE2,6,1
T8gVILgyZKgXTnDwycHN9itRYCH3,1,0
T8oiap6vyvV8KDWSV1tHLJzWxx93,2,0
T8quWo39MHhEeLNjSRNFilx5rYl1,6,0
T8qznv4Kd4fB9VV5WgY9xYb9Zf02,1,0
T8s4BnlNcnPfjFhTGdaDNLAE3sb2,4,0
T8sFUhdCgOMnb9apAp0GM5eWKX53,1,0
T8sQqDFL7HQIqlx4lron38gGpyr1,1,0
T8wESa7mMHhCHaENlyiia90jewh2,5,0
T8z3WD2oerdefFY2YUYEbD56yhr2,1,0
T91SoCfJeoNpfV6wHvKoHo6A6d82,3,0
T94SDqpgVWbGRUXeg8Sx1vTXW862,1,0
T94tDRBveFhnWZUiYagO9MlLCeq2,1,0
T98zjeWLDtaqFmFQr1suiU5snNN2,1,0
T9A7RRRRSYcx0aQ5E0HebizfLhp1,1,0
T9Bt39juBSPeNoB1HUyEA3oPBnI2,1,0
T9BwbEe201SjwCy91b8UhGiya8n2,1,0
T9CynrK1hFNyWuMwLeGWEZP9o382,1,0
T9DlcE7gJ5Ytnl8jyGX5tspuWn73,1,0
T9P3RkCqVDdmeBtHUZ5XxDIO75E3,1,0
T9PprdojeohGqj2l1ZR3Kh5LzEB2,1,0
T9QhvrW9Bmhk27ad7UjEIW11uVz1,1,0
T9VVdBDZaBPzt7Nx8zM9obvy1p63,1,0
T9Wl8mjpX7f45kobd1Bh8iPA7UH2,4,0
T9XxegE2CQQVGuilBNi27vLTOsy1,1,0
T9ZJsWEyBya54KOBSeCCcss0Zzr1,4,2
T9a2z1RSMIftZDwo0tvBHOtrFl53,1,0
T9aRm9MuXLNLJsJOoXea3tyqBk33,2,0
T9atLmHXJsOjmA1cgs4WMLFAAc62,1,0
T9awz76gdSVXm02g5t00pfqLzf23,1,0
T9c4EgAhhCcQTfvRyc7jYDPykEC2,1,0
T9caRTBlpwWDbntRwoHBpckMEby2,4,0
T9ce0O6AjOYikl0HDDB8vjM5SDA2,1,1
T9qLjWHOsyaoyBKbtDwc7plCSv62,3,0
T9xTD4nuvBXE1RaqgPRa4DyWixd2,1,0
T9xwTzGYhrWOalCl4HyMQulmKc62,1,0
T9y7DtVyyHY7mRTNvuZcgPiTxJD3,6,1
T9yBIKsA9ld8H9IdibdoPAysuTy2,1,0
T9yT0X2NePU7fDF5o66hv5nCl5P2,1,0
TA3XtKi6nYhfnQAizwy5lKhBicg2,1,0
TA6yHfvU33hCYv08tMuDV7CVr332,2,0
TA9XLxosKtTWdslDOxqM6qf1ac43,1,0
TAB0sX5KTBXbGulgt0HcsQIRzSG2,4,2
TAFA9gh3hJXz7rh805WrgwYFx2B3,1,0
TAItJQT82KSlUKpfGxWpZ5fWPkX2,1,0
TAKbi212HYbHzDww8WuhJy4oqjn1,1,0
TAMpzoy2Oqa4wqeeBfwsJhwLBAg1,1,0
TANS2uFQpWVpwRBYaWsYWfGX9Iq1,1,0
TAaDlgoB9WWJZbKyUfvERBkqoC22,1,0
TAafjcfOAtTL8gqi4gkZu1NTdEI2,1,0
TAdTTmgy1GavfvvtUHQYG67g6QV2,2,0
TAdpmmPjObY2ZrxAtwC66tJigU12,1,0
TAeqqpNbb6ZB6loMPkjFwlzDHEi2,1,0
TAfA0HDrDMYU5iZ4riYAC87GbTq1,3,1
TAgYY9w11ePuPVWeo8EIYnqTZP92,1,0
TAghkUC5YcaJIjWQ8b8XLXnAJu43,1,0
TAhlHePFWRVRxceFttu3dx5EXU82,1,0
TAhrSrYYR6TyV8WcQdbJyRokaqm2,17,1
TAj2aCkLCnf8ie99i1GcVRHghQr2,1,0
TApBWvt2LUOZ7VacMdf72VCgYpI3,1,0
TArt8OvdIpacEtUohiWYZbsENXU2,1,0
TAxAjkqRomU5gBkSd2ZRSvRZFxY2,5,1
TAyOaFXoM3W7otpO5DEYgH5u0kZ2,1,0
TBAlkxYjekTaGjkUAHyIwe7g4N52,1,0
TBB4JaPMeUaFX31IyD0wfkXKdK43,1,0
TBDCOAZI5AQntFaTUA4Ua5Z73ES2,7,0
TBDNplPuSjVLUdbDkjMx7o5k7vw2,1,0
TBH5OIoTGSX4FQTzmOuy0uzL7J53,1,1
TBJuOQDwrgPywq2xL8Xj0iW2OOm2,2,0
TBKPcAFXFyXvuviwi2Ese4iujPy1,1,0
TBLic4lGsGZ5nSxzrLPkTg8HDhr2,1,0
TBNqFfN2psSyggDblQ5OTSqtdEE2,1,0
TBQojycOQphqRFL0Z2ruYR8QJM63,1,0
TBSXerkLugWvT9zj7Du72qHuAJi2,1,0
TBT5i9FK9bVeZncexcQycuKtVDX2,8,0
TBV0JDYjh0MQEqCocTGG71uPd8N2,1,0
TBXXemhmbhTISEk6mj4BsIhfe9A2,1,0
TBYrDM5l0yb0q9h1CkfX8dw2n7R2,4,0
TBZQJgNLKGX7cjBqaOvuYKgDVQg1,10,0
TBZePouChocKRANHyZqqohTKB652,1,0
TBaEPifRpRWyvYlD7tWIuFOlceN2,1,0
TBdcIq3uLvPb7NqGI72oGxyE7T53,3,0
TBeiBzpALqaFGYJ5FkGWjaG0Ns73,1,0
TBhSE7wPx6X0ZkZIuK80UlWLxLX2,1,0
TBnVLxnaIjaDLsr6EgqgWeuZxb12,1,0
TBndwG9TYfhDdK3piMm19CmFGJS2,1,0
TBpy0plMToaECoy6ZpuL7VZQEqW2,1,0
TBzWHbpVGwOC5D4zip4wySIunLW2,1,0
TC1hpxcK1UXvaX2LE1ZnDN20H902,1,0
TC2xAEWICuhN98X9Rx8ejNUCN3y2,1,0
TC5bAKx7OnOfpqOF4knCrM9oZdg1,1,0
TC5osAMp3WOb8gRHPdKAdomSxJR2,1,1
TC74Wjz1rOXocYSVDYgJ6WwWqSR2,1,0
TC772OGxA9g3jlfbnz7gLPAsc8J2,1,0
TC7QgL92tTYlVMHqnWubXqMWFt93,1,0
TC9LStrMMEPCLPc4qxSn3Eg77rG2,1,0
TCCM9f3E0QZl5LKLEj4JobsXAEF3,3,0
TCIEaYwbdKTBwlvw01Y2oc20xtb2,1,0
TCKdLD2c5idMCNCxi9lf8qa5uIq2,1,0
TCKw6AmAVSYjNbf7M8xzrO3Zjbj2,1,0
TCLZefkrRSPhc1aarmL5nFRiooE3,1,0
TCLoR5HSaPWBzqa3Wg5Ddmwu0l82,1,0
TCMAWV4L6UbIybeiAQIAjwJTgS93,1,0
TCNZUJTro1PQ9p9tKutEtSCeNu12,1,0
TCQ6vLX3EvPWHYBAA1saWEdJVwS2,4,0
TCQcJuJI2ZddPJfFVXxihNpBnbp2,1,0
TCWLQ1W3XsMKAoc8PyNvyJrM3mA3,41,3
TCYAwUV4czbTycT22XHnmpXfgJQ2,3,0
TCaMf1oqu0QtCJ2QL8VUA43zwbw2,1,0
TCf1bJ1INdZ2aCIXepmWZ0yy2xs2,1,0
TCfSMHLVqHRTwNSteqaoquSm2Uh2,1,0
TCgxmuw1ldMrm5hgaHSPgzA7d9n2,1,0
TCiDvn5NSiMLHdWk7RMMdkGY9HH3,13,0
TCj5jWy80eY62RKTlfhrQvQ8sKy1,2,1
TCjaGDiqBoXtwmJLj1JAOmY1u4I2,1,0
TCnakuIXdac3LUyN2z3n4OHeZbx1,1,0
TCqoTgTpBoctiG8arm9jL4JEnyJ3,1,0
TCr5nE8hYoNwjWSXVG0kHPzo7gg1,5,0
TCrrrTQMCyUFwJXVgjx5Rz22imF2,1,0
TCtMk0YGR8NMSUSMAYCTwUSGieE3,1,0
TCtZCSX2vXM2mjKrm9iNY6cup1E2,1,0
TCtwF9CxxKNIoV1DKEfNuHU06FB2,5,1
TCv7oClfS1cfmty5VOh5aJlklmH3,1,0
TCw9DncuUrbS3LlKT2yIZIsQ65Z2,1,0
TCwD68sKYIb3tureIFNWPrzLGoQ2,2,0
TCy0iHzWBmS7Wk1OdCB3ReB3ya12,6,1
TD0GGwsWjqa6Kx1CvyulwUjsh5E2,2,1
TD1C5hAR8xfSmyvJ8fyeCWNUmKr1,2,1
TD6bAmfi6SPHfKyvxAE6P8pXwzV2,1,0
TD8Lpsqj3xalUgCtdf8ydMUSxKh2,1,0
TD8lgROdJMbYev2UP6keRet9FZ03,1,0
TD9O30bTEMbt71fSWRkSb8VATAw1,1,0
TDCLl28NsQQ7gCKbBcY62fDMcGp2,3,0
TDCr6tbgOrcQlZVbEeDmO8I3v8D2,2,0
TDEP8vWo53Wk84CNGrsRbQ6u0lo1,1,0
TDG1GFsUdjXnduWSbvXYYX3jMw13,1,0
TDKGGqpNo9bzyy5ukzGmEZdkVAK2,1,0
TDKeLtcbk8ZGZDnRG3bF4ymSgH73,1,0
TDKzgToD20eBt9yT6cGU5qkfAKJ3,2,0
TDLDEvPRlFWTBKQs6jYnu40oFHI2,1,0
TDLngaMT6rcq667PjhZ9sXNtRky1,4,0
TDQXQyZiDBWQaO3w8JDO88DCnFg2,1,0
TDTF9AAbVyVJKtbmtAYTKMPtQML2,1,0
TDahGUU09vVXeTvIJWe9YlHDrLF3,2,0
TDatB1vMdMRHeC3FmC4EZJSWnfG3,2,0
TDd5BWmDIkVYEp0dN50j4xiZ7jx2,1,0
TDdvURSdlMUxgO6oPPos3T8qS1k1,1,0
TDgsliGs1rbuJYdWwoWdow26ttA3,1,0
TDhujQiT0IT2RgxZ5HknA5YjjtW2,75,5
TDneOfYTUcgZwVrbsaI3Nue0LcE2,1,0
TDpGmVNNoGS4ysPeZGJceFq7lBQ2,1,0
TDpMViaXPwRJ1FD4110cGjNtp2w2,1,1
TE4SYIbI6XRTihWCgwYC0wZFcrf2,3,0
TE66AcYWWnZRudm8p3uPkBj5TVS2,2,0
TE9VQEJFaecTCpOB2wRfuYF6d6K2,2,0
TEAc168yRMcgC7J2VblDlUY02Y32,5,0
TEBq88FMNpQYFb6e5hmNIPbkqJ52,1,0
TECR46zxYagU3nIgpfQsO7ZtBeb2,1,0
TECcljDQF0Nyb6oYbuTb9yzGWz12,1,0
TED1Jf0K5UMddaTOkWaf99OcUYi1,1,0
TEIcZVUmQqNrly05a8QJUAK8Jr53,1,0
TEJKkTk7UAUv5zSzwYKZb6g24qJ2,2,0
TEQmyaq990hrDtwLaQ6AYGQPFva2,1,0
TESSmood3GgDv5BJsM3vfwEw3Ss1,4,2
TEVF60YIEaSF78DKMsHwAKdrngw1,13,6
TEVpu8H2CAWLWZtNOUM1BamyjHL2,16,0
TEb1ytZiRrc5drUO3VP802ZQi0K3,36,0
TEbTMnTKMRW6UDp2Jae4b9cexv72,2,0
TEdJTCig8GPcS3TXrAVg2BV6bQA3,1,0
TEe1qN93h4b9Wy93Ar8XK3Dfhvu2,1,0
TEgqez58aDVvzVgIw0nT8TBmnT83,1,0
TEk3PprYTBOntx1ZkO0ueM4uAZX2,1,0
TEkKZRyaXqeeQfSXPxCZDOeqdSS2,2,0
TEkoKfqSfDQewx3lmveKjT79ez92,1,0
TElFi7Ru4bVDq4NMNaKaeBbBsg32,1,0
TEpl0NiZHiSb09tCto37TdPs4U02,1,0
TEqDHsVunROpioapytEayUpvdSF2,2,0
TEsF3o80foMiMeFrBcoW71GknNj1,1,0
TEt3WTu1JYSmJyAU1NID3G9xCtN2,1,0
TEuBUXpSR5gk5bIZb7fONI9RamF3,1,0
TExbQ6lwLXOHCl1sV08ou3pF7uo2,1,0
TExz1tydiSVwbyiubalFk1mWWVA3,1,0
TEyTg588oZP83AGGcwDDqDFcTVq1,1,0
TF00smh08zUoVLMFNJZxSelmjpc2,1,0
TF1XV6QvxAXOksveKVen6gt5pAY2,1,0
TF3UcILdmId7ZCdgFprmcpYW9zE3,3,0
TF7M6Oq4zrRtbucWaJ66cpMe6rV2,4,0
TF8GQSc1OpMfIadqCZWl6u7Ad5I3,1,0
TF96OIXIE2ViIsejIfNkyWHIvkI3,2,0
TFBfcPlbb5aDx0zejydphiCkG4E2,1,0
TFD2qRxdmcbcfp6Jz24TyfvqCI02,1,0
TFHrBH5qUDgK4IYX31tv4HrplF73,1,0
TFIzRL9qfNRyNgsglZw486UMXtE3,1,0
TFJ2pxDoloZ0ChZMI5y9ldmbCL12,2,0
TFLRQvyy8VScUIl1ZTtbs2b4aIL2,1,0
TFLYqkN9IhbNQFuaIUbmMkUTjCC2,1,0
TFNESoZ0vahcWdQBvTIQ1BVFngy1,6,0
TFQypon81IhLVghtjD3l4gVryIn1,2,0
TFSgi7LfUYavvABgBG1KJI9wTA23,1,0
TFV5DFXUZVOuqisCQyzeD15vl243,6,0
TFbVmCgpuHe927KHz7CzxPeqgbs2,1,0
TFbrPbOj0IOHLlmLLxhNK8EZGs33,2,0
TFcgTZX8z4bteQ7xX5oyHybmXL52,1,0
TFiIuSua91PXJx6lgnQ7BQTNV8G2,2,0
TFkDAlFQ53Xr7kD2glXuUb6Ygcw2,1,0
TFkM1YuUtUg2Gtd3RgwzB2ydvHB3,1,0
TFkxHl2pe2bmXbkDpebUARe3eB43,1,0
TFlp5OAT75hyASfoWrYjMkopyx32,1,0
TFlzaReoJvXRuJQBntyZP7W6r3k2,3,0
TFmkEKGD0wb67RAZLPVMqR7E3kK2,14,0
TFnDqOgx0QbBCSqRBh8jTlRtCNs2,4,0
TFnuKKc293NAys1fwd5vSKvTP7J2,1,0
TFq0zvAnKldvVYhNFsdpUEOClrx2,1,0
TFtxtEoxwYhhCgo9pXdLviX6zyh1,1,1
TFu44vy29MSMs6IC8kC2MI2jdBu2,3,0
TFuEfYGp1cP2JpFiPauO4XrqnGu2,1,0
TG0Mc8zFLIR1HScqWRAcqIFfv9G3,1,0
TG34wxzpFsOaHAnuGQOWvoU2ycd2,2,0
TG6ksNGZAiSgVULrrNwpoBDKoTt1,2,0
TGCNA8EUsWgQpH61W2PhzEP9MVj1,17,6
TGEVYB4uxSNafKBha7qTGvERzTe2,1,0
TGFJ7EJHiIfBn1I2dGVOAactqDP2,1,0
TGIcayAS9KTi2e4WjspJ8t2RQlL2,1,0
TGIfoHKbjxbqpUOqEDZc7HblHe42,2,1
TGKlvDdVhkOWFeOBjeU1OrjBTWs2,1,0
TGL561WOLAQPHwgB6kW5uxDKMcB3,1,0
TGMq9bxGxlZk2LEpcMHstxzBJWg1,1,0
TGQVEw2rWvODaWzWXpSzqiruPWD2,1,0
TGRetRLwk3M73imHDjleBtlV5kg2,1,0
TGTMfQ0C2dMumKxUTcTcSStC17M2,2,0
TGU7hQjd4tRWTGITYAFCqBoQCqA3,1,0
TGW46GVeEgSyaPnzNE9XoH8AAdJ3,1,0
TGWU3BEZ0WWiQghpxKD4vlBtEeL2,1,0
TGYnVUkeufR524kUoPrFlRv8F8b2,4,0
TGYsU8q5l3e5fPBAD76tRHB8OR23,1,0
TGbikxloKFcd8xSYbkfpGnlPh2m2,1,0
TGbr7AuCt9Sl5RvmbZU2r0Z2Vt62,2,0
TGc5LuMRi5hi4F9MvgOyoLfeXWH3,1,0
TGdwqzMuGNWc0uxc6Gxvf5wGN293,2,0
TGg3MvzhkZhQXmnAUjmyoQUjEXj1,1,0
TGg7ohddRHeY8GPBvD8OgIDmPBD3,3,0
TH1CmFNnGxhNCWmZqDj50CUoBwI2,1,0
TH1H3afEbMSZPJ9i4fYQyWa5cLs1,2,0
TH1nDC7TkVcE23Nto62lhMYtwJx2,1,0
TH6ScCOGHzSXSYdH9Mc7CdwUove2,2,0
TH6tNJfxkJcQLChk15nIMeDxZ8l2,1,0
TH8SFUehgCYifghqhnhqHfXfUGk2,1,0
TH9mf9oH8KWkOySl1jJ4QAA7Hz73,1,1
THBwGki3oHTSMggPUpWuaqbXNu93,1,0
THELwibjmafWEKv9FZrd68d9nTy1,1,0
THL20NDKOiUTuu0RMqtPAfs5xta2,20,5
THLSZuxDugX9yaQ5YJ0f2IRzI2z1,1,0
THNrUZGdCeTXBFqxEsJqtmugs6v1,1,0
THOs52Z1i8Sa6PmIEkg7RIJWJlO2,1,0
THSgsv7TtvM6AWrBRtcAwhXrrRV2,1,0
THTIu5Mi6OaRomSULO5HZSwg5832,1,0
THXOib6sTcYJ8QaObVoXAFydMH12,1,0
THbwWvWtnfNpsN2sJRW4fboWJdG3,1,0
THdUGGxsZrQTvR01anuo6bxfuHy2,1,0
THk4Scm3TATvSkIlfdUjFrTFAvt2,1,0
THkrkLL0Y9RmpCLQZVYBcP3pU0G2,1,0
THl1iOgl0hWkFrbwt3T3oKrDyhn2,3,0
THm4WhIgvXbgVleTTzM3fc0tXUx2,1,0
THrdwhfzaYZLOQEwDwAu3G7f8oK2,1,0
THsoUkpIo5WUYTs2bwYU2PIa7H62,1,0
THt0ASTZgVNAmoGOtdP2CYoswIH3,2,0
THuQgeUJKEV3cHYPhuZOVEv4VFp1,1,0
THw1P1LPxHTrthE00zSggThg0273,1,0
THx1VsTLaygBVVYWAXEawwHJnBh2,1,0
THzF6Ig7cTfGmGQW9pfyL35XTrf2,1,1
TI1gLutlMCXmMiSEJWEeKLlDzcx2,2,0
TI3kydMxFFPiwjIYKQnltLMxwcR2,20,2
TI56zjCLIYVa4aNYlSc3q3r8oZR2,1,0
TI8i7SROI2ON4m48O72NnGFWuJ33,1,0
TIAsaNvIC3QOKUIvTTEkx7LVdp82,1,0
TICRuYWWn3hvcGvgG385J7pQvwz2,1,0
TIHEA05UBDMTsJl6EQv0wAxGXmT2,1,0
TIKJMXCELROr0Sd1dXHx4ht7n4S2,17,4
TIRe5DqU6CVVKeq7ovKUn7AaoKw1,1,0
TIRjEdW14oQBgXfEAnKQzlRHHes1,1,0
TIYRTE2Y0nXSEGkVDjHTxp90CkJ3,1,1
TIeCIlPx58QDT1FWbWSIC0Ja9kB3,2,0
TIi2v58oIGS3odgstV5HKLTa8LQ2,1,0
TImiYDMkreWArKUFjj7WiS8hHry1,1,0
TInOlgX04cdG01acQmfMP8gkddq1,7,0
TInOxT9KMKNuz7dkEDqcYvuvHB52,1,0
TIq1dtEfwtOgw41y2YAD1CNym5m2,1,0
TIqZt9jqWFckuYUQSLRXV5Jzb602,4,1
TIr8yUtAR2aySL3CtJqV2OPwgq43,2,0
TIru2b033oWnLrR7q3ebml42XSB3,1,0
TIuqV6MjsPPWJv3DGOCUlBlDRAL2,1,0
TIvdqE4XXUWwRblRRmJBXmCdSuv2,1,0
TIvhkZ3yrFT7deQa40uF7G2AX9d2,1,0
TIwoJ4hlOmc8XbvE6i2vNFpt2PQ2,2,0
TIxE5O4CX2ZIa9nbFHc6s2R6MTz2,1,0
TIzcUtVZbeQaqFOrFZab0fjrTdA2,1,0
TJ67JEboBvdDn7MnyU1Tuu1UXOJ3,1,0
TJ9kA0NCyXMgZtAY3iwEtU7RcxN2,2,0
TJB0Vngsw6NgQ6dsOxIt5IF2LQN2,1,0
TJCTaNqEmVQWbofDnE3PLVITaZe2,1,0
TJCsmp7K6AZ5WSpg3CYkPMPVQ4H2,2,0
TJD9xyLZaKYGCmW61mghbBvmkCu2,1,0
TJEKykxvVbgjfsPxC40FoEgyMwg2,1,0
TJIn5bGQQ9SZckma1Ok41te4s782,1,0
TJJL8eWNI6eZdMB9W1cvfXzWKPB2,1,0
TJKtiDdvVTUP5ZtGVJeJrWQp1582,4,0
TJLpQTafwZa9Eu1mPi88P5VMY2C3,1,0
TJMO4EcdCOfvNK7j47yoJ3mBAVX2,1,0
TJMTm2E44nTRHKWY4qGD9y7ycUq2,1,0
TJOGOu18zxZy85ZQ7e3idiZjWG72,1,0
TJOdhUfCjjf5bVXNGibNdFGIO3v1,1,0
TJOy9UYyEKeT3UvB186I0v0AKNv2,11,5
TJPFTfEeQiUJLuDorQp7KFPl6P13,1,0
TJR6OZzZp0hEOATyar4hBK2aO2G3,1,0
TJS6zCPnvGfBJdvWLFn5dz8pfJ02,2,0
TJSghE805RcXvxbTO4mZ3k44nsn1,1,0
TJUnlQz9DfMH9AJdDmDKbWR9On92,1,0
TJVROc7MEVWtynEdbHSOQTSRjSX2,11,0
TJZFd2j0I7VvBhq6gVjtKFtVHjA2,1,0
TJbw8V8Z64Q2Nzn6emRzNjuwnPs2,6,0
TJcqEgtcvkNuSVlUpTlANJ19ZN22,1,0
TJen7l6mTqYSbIR4BdpaFWHZLMt1,1,0
TJjb422BttcJLL2AOs4FONN16B72,1,0
TJljf5Tkxqf3JxwWtL6UuR8F6tc2,1,0
TJnZffJ7gLVXurDdlEykpct583t1,2,0
TJnsvydjzoUT9z8sB2QrOCGCYdq1,1,0
TK1N1JIgghM4ampgJdBAFF5DACw2,1,0
TK29XDW9uOZ5xcXOqb6Z1MzueZ03,2,0
TK2FC34kkaQts7pozk2fgiW0MTz2,1,0
TK5PL4bDCeh2G6EWWnh23m8dlef1,34,3
TKEFaaJiM7c28z6n6zWiNOOtEQ12,1,0
TKEOEa8eHnXCHy24A4jDPE6zW6r1,14,2
TKI2wpfdjnYabEyR39gVCzDfLbr2,1,0
TKJWBOC0xYfhd0mz7vfyXbNEcdM2,1,0
TKOSRFQl7SUZTnF00aZtBvUw0Z62,1,0
TKVPW41jVeNPdbFwWyWfDyy66RU2,3,0
TKYYhGu1voeRFZyuteHL7aGOdIi1,2,0
TKbXyw7qxMUGHIVnFLOwIMrLwzA2,1,0
TKbZVPadWudubji2U3gc8V2OuI52,6,0
TKcosDMyGxRbUVZsEKKnoYzqxOb2,2,0
TKiixxgl2YcijTdBQnUWBRQDk3H2,1,0
TKioi4mShoXdqG1sF9JyO71aMCs2,1,0
TKjWY6Oa37hyKCQraRrC3a1hwZ93,2,0
TKkHzwbyr9f2vbgbAkAvsKgZBAZ2,1,0
TKkLsx3LQGfGzfX7Xa41tdF8MzV2,2,0
TKpOkWadQhhX8TLYg7g5GwF4Vys1,2,0
TKrpaISfjBeZGqMQAhRWZaFNdvo1,1,0
TKuIp2LFlFXErWyEhc7oggJEYf23,2,0
TKvPQlHWyhPVqGzyc7d2r8KVPQu1,11,9
TKyHVF9oCid1zF9N3W7XDmyvhBT2,22,0
TKzRBh7GDfUC43OKWJ6SYOzDe5z1,1,0
TKzp3rYKpNYkxdfKBgvgpoaYhpj2,1,0
TL0tN6cg34Uts0iJGuohdZsQraY2,1,1
TL3KKu7zJGcjlTSxHrsUd5YmceF2,1,0
TL6zhn37pTO5sfE1J5eNF7Nro532,1,0
TL7swMna7HMy4Iy1b9AID3k02063,3,0
TL8aTSMkNwTOQzkjgwNC24X2oIv2,5,0
TLDOcwWb7pY0m2tOQwY6Gg9SOBz2,1,0
TLFi013a7jd5e1U4jC2ffnxONTW2,1,0
TLFzxx90NPZ2QMRfYrTW1ozQa6E3,7,0
TLHBvL0AIjdDSjGUF9OGe2OcvqG2,1,0
TLJHdmhnxMNLQ0PZoA1oWHK10fQ2,2,0
TLLjGnYj06UOX50zg1YnZuRoJ583,9,0
TLM4R0p9RIaTDjO9a47raFAfND83,1,0
TLMp0ZXSjqM4fWR9l5wc6iwXHH62,1,0
TLQ69Z8IfWQibifv2JqroqCIFMZ2,1,0
TLUUKkTJnYUBJTBGrbSRZt26Biu2,1,0
TLV8DK8CBeOpwzbKitQvdscMcz22,2,1
TLWwBe1UmWgNxyIh5u0J5TaYQls1,2,0
TLYsiOKy1tcV5FlANUU9R6B3MRt1,1,0
TLbNoBCcFghfQzkwfQt5hJMFDMF2,1,0
TLd5Yjn20HRarH7TRlPtEgyBNBu2,1,0
TLdeIXIwXcYzQSarEdfvn3jHxDW2,1,0
TLeNEHehTJc1W33Xjq1c6o8EAQA2,7,0
TLfgqGuOcHW3DipZWwwWCeR0spM2,1,0
TLfvaiis20QRkxglmjxNEYF6LGz1,2,0
TLjOY7qfqsgjxwLNCPs0fBbeLyv1,2,0
TLlzdcbLQvW7SzQFUQ0wc9DcsiV2,1,0
TLnfrVShipg75edzjRys02lMuhY2,29,4
TLpDWJj0EnXs4qmnktnCjxiKUwW2,2,0
TLpH9BgBoffGmd2exjh82HZp8KT2,1,0
TLqOha6Fk9MhmVGipIz6CkKzHZN2,1,0
TLqoqI4eG4ddaL7vyuJHconnTe62,1,0
TLrfzlO7WwS1hcbWZ0TayUp0vBf2,2,0
TLugL7BmVCRrPqKp5l0ssqUhy8g2,1,0
TLwCMvX4EgPX2WVxONzddZWTFqq1,1,0
TMDmth9heRXhksHgcba5AGoenI42,1,0
TMIKZzuZEjhyXTbxLE6Ak8BNJZ63,2,2
TMNffQgAaSRERb76lJlS09r28O43,17,0
TMO0HVBuprU6vx9pppj5O1j2TKs2,1,0
TMhOzgYXqge7W2VkyKe1Pqh99s93,1,0
TMiVgLO4TcPI7rQxvnBtMhFwG8I3,1,0
TMjqKU1jWlWp7PixXLVWbcR5Dvm1,1,0
TMlOAc4VmfZ1msvfPTHQwwLbETG3,1,0
TMmwnwoSqNQ9G8FU8ZBtal2wypc2,1,0
TMt8w9MJ6Bdw2VPZlkh4bO7MZym1,1,0
TMxgWSEceKPgQTapDyetyR9CnHY2,1,0
TN3yxm72Fre74eytbM0UyeKuWxH3,1,0
TN4RLmf1LmPmAX940ZXKjpAoByQ2,1,0
TN4a4HoxwYcDt2nguDuwnYwlNuI3,1,0
TN5UmKULBSbKJ1wjqP0Wb4k5G683,1,0
TN9WE72cRGQEZ8jxcVinKgNx5qb2,5,0
TNALzLZtfmamfarMiEsTTc57vpk2,27,10
TNBCAT5ULmckfsiNf6oFPL0aAik1,1,0
TNDXNjQPXwWKcyAqpL1bDO5UqpW2,1,0
TNEFHaA0ZTUHD9pr73n6zQJHZ9q1,1,0
TNEtk9nefCOp9zOPtX4WG52Zms93,1,0
TNHQzx2tWLVk85bjqqtFG4ptO6m1,1,0
TNHpGeVhdnXhlDZr0ALnOYAZtdJ3,1,0
TNKxa89Zt3arkZM6P9DZRTAgVgv2,5,0
TNMGCRnd9GRNQdVMFJL2fS4swdf2,1,0
TNO3RCicsxZEnO6JR4nGybHQxeh1,1,0
TNQ6tzAbosMFfq53BXFB3DTXMSp1,1,0
